STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
10001,1943-1-31,0,,29.44444444,23.33333333,26.66666667,0,,43,1,31,0,,,85,74,80,0,,,,,,,,,,,,
10001,1943-2-1,0,,31.11111111,21.66666667,26.66666667,0,,43,2,1,0,,,88,71,80,0,,,,,,,,,,,,
10001,1943-2-2,0,,30.55555556,22.22222222,26.66666667,0,,43,2,2,0,,,87,72,80,0,,,,,,,,,,,,
10001,1943-2-3,0,,31.11111111,22.22222222,26.66666667,0,,43,2,3,0,,,88,72,80,0,,,,,,,,,,,,
10001,1943-2-4,0,,32.77777778,22.22222222,27.77777778,0,,43,2,4,0,,,91,72,82,0,,,,,,,,,,,,
10001,1943-2-5,0,,31.11111111,23.33333333,27.22222222,0,,43,2,5,0,,,88,74,81,0,,,,,,,,,,,,
10001,1943-2-6,0,,31.66666667,23.33333333,27.77777778,0,,43,2,6,0,,,89,74,82,0,,,,,,,,,,,,
10001,1943-2-7,0,,34.44444444,22.77777778,28.88888889,0,,43,2,7,0,,,94,73,84,0,,,,,,,,,,,,
10001,1943-2-8,0,,32.77777778,21.11111111,26.66666667,0,,43,2,8,0,,,91,70,80,0,,,,,,,,,,,,
10001,1943-2-9,0,,34.44444444,24.44444444,29.44444444,0,,43,2,9,0,,,94,76,85,0,,,,,,,,,,,,
10001,1943-2-10,0,,32.77777778,23.88888889,28.33333333,0,,43,2,10,0,,,91,75,83,0,,,,,,,,,,,,
10001,1943-2-11,0,,32.77777778,23.88888889,28.33333333,0,,43,2,11,0,,,91,75,83,0,,,,,,,,,,,,
10001,1943-2-12,0,,30.55555556,24.44444444,27.22222222,0,,43,2,12,0,,,87,76,81,0,,,,,,,,,,,,
10001,1943-2-13,0,,31.11111111,23.88888889,27.22222222,0,,43,2,13,0,,,88,75,81,0,,,,,,,,,,,,
10001,1943-2-14,0,,31.11111111,24.44444444,27.77777778,0,,43,2,14,0,,,88,76,82,0,,,,,,,,,,,,
10001,1943-2-15,0,,32.22222222,25,28.33333333,0,,43,2,15,0,,,90,77,83,0,,,,,,,,,,,,
10001,1943-2-16,33.274,,31.66666667,22.22222222,26.66666667,0,,43,2,16,1.31,,,89,72,80,0,,,,,,,,,,,,
10001,1943-2-17,0,,28.33333333,22.22222222,25.55555556,0,,43,2,17,0,,,83,72,78,0,,,,,,,,,,,,
10001,1943-2-18,0,,31.11111111,22.77777778,26.66666667,0,,43,2,18,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-2-19,0,,31.11111111,22.77777778,26.66666667,0,,43,2,19,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-2-20,0,,32.22222222,22.77777778,27.77777778,0,,43,2,20,0,,,90,73,82,0,,,,,,,,,,,,
10001,1943-2-21,0.762,,31.66666667,20,25.55555556,0,,43,2,21,0.03,,,89,68,78,0,,,,,,,,,,,,
10001,1943-2-22,0,,31.11111111,22.22222222,26.66666667,0,,43,2,22,0,,,88,72,80,0,,,,,,,,,,,,
10001,1943-2-23,0,,31.11111111,23.33333333,27.22222222,0,,43,2,23,0,,,88,74,81,0,,,,,,,,,,,,
10001,1943-2-24,0,,31.11111111,23.33333333,27.22222222,0,,43,2,24,0,,,88,74,81,0,,,,,,,,,,,,
10001,1943-2-25,0,,31.11111111,22.77777778,26.66666667,0,,43,2,25,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-2-26,0,,31.66666667,21.66666667,26.66666667,0,,43,2,26,0,,,89,71,80,0,,,,,,,,,,,,
10001,1943-2-27,0,,31.11111111,22.77777778,26.66666667,0,,43,2,27,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-2-28,0,,31.66666667,23.33333333,27.77777778,0,,43,2,28,0,,,89,74,82,0,,,,,,,,,,,,
10001,1943-3-1,0,,31.66666667,23.33333333,27.77777778,0,,43,3,1,0,,,89,74,82,0,,,,,,,,,,,,
10001,1943-3-2,0,,32.77777778,23.33333333,27.77777778,0,,43,3,2,0,,,91,74,82,0,,,,,,,,,,,,
10001,1943-3-3,0,,32.22222222,23.33333333,27.77777778,0,,43,3,3,0,,,90,74,82,0,,,,,,,,,,,,
10001,1943-3-4,0,,32.22222222,23.88888889,27.77777778,0,,43,3,4,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-3-5,0,,31.66666667,24.44444444,27.77777778,0,,43,3,5,0,,,89,76,82,0,,,,,,,,,,,,
10001,1943-3-6,0,,32.22222222,23.88888889,27.77777778,0,,43,3,6,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-3-7,0,,32.22222222,23.88888889,27.77777778,0,,43,3,7,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-3-8,0,,32.22222222,23.33333333,27.77777778,0,,43,3,8,0,,,90,74,82,0,,,,,,,,,,,,
10001,1943-3-9,T,,31.66666667,23.88888889,27.77777778,0,,43,3,9,T,,,89,75,82,0,,,,,,,,,,,,
10001,1943-3-10,0,,32.22222222,23.88888889,27.77777778,0,,43,3,10,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-3-11,T,,32.22222222,24.44444444,28.33333333,0,,43,3,11,T,,,90,76,83,0,,,,,,,,,,,,
10001,1943-3-12,19.304,,31.66666667,23.33333333,27.77777778,0,,43,3,12,0.76,,,89,74,82,0,,,,,,,,,,,,
10001,1943-3-13,0,,28.88888889,21.66666667,25.55555556,0,,43,3,13,0,,,84,71,78,0,,,,,,,,,,,,
10001,1943-3-14,0,,32.22222222,22.22222222,27.22222222,0,,43,3,14,0,,,90,72,81,0,,,,,,,,,,,,
10001,1943-3-15,47.752,,35,23.33333333,28.88888889,0,,43,3,15,1.88,,,95,74,84,0,,,,,,,,,,,,
10001,1943-3-16,0,,30.55555556,22.22222222,26.66666667,0,,43,3,16,0,,,87,72,80,0,,,,,,,,,,,,
10001,1943-3-17,0,,32.22222222,22.22222222,27.22222222,0,,43,3,17,0,,,90,72,81,0,,,,,,,,,,,,
10001,1943-3-18,0,,31.11111111,22.77777778,26.66666667,0,,43,3,18,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-3-19,0.762,,28.33333333,23.33333333,25.55555556,0,,43,3,19,0.03,,,83,74,78,0,,,,,,,,,,,,
10001,1943-3-20,0,,31.11111111,21.11111111,26.11111111,0,,43,3,20,0,,,88,70,79,0,,,,,,,,,,,,
10001,1943-3-21,0,,30.55555556,20.55555556,25.55555556,0,,43,3,21,0,,,87,69,78,0,,,,,,,,,,,,
10001,1943-3-22,0.508,,30.55555556,21.11111111,25.55555556,0,,43,3,22,0.02,,,87,70,78,0,,,,,,,,,,,,
10001,1943-3-23,0,,30.55555556,22.22222222,26.66666667,0,,43,3,23,0,,,87,72,80,0,,,,,,,,,,,,
10001,1943-3-24,6.35,,30.55555556,21.66666667,26.11111111,0,,43,3,24,0.25,,,87,71,79,0,,,,,,,,,,,,
10001,1943-3-25,3.556,,29.44444444,20.55555556,25,0,,43,3,25,0.14,,,85,69,77,0,,,,,,,,,,,,
10001,1943-3-26,0,,30,21.66666667,25.55555556,0,,43,3,26,0,,,86,71,78,0,,,,,,,,,,,,
10001,1943-3-27,0,,30,21.66666667,25.55555556,0,,43,3,27,0,,,86,71,78,0,,,,,,,,,,,,
10001,1943-3-28,0,,31.66666667,22.22222222,27.22222222,0,,43,3,28,0,,,89,72,81,0,,,,,,,,,,,,
10001,1943-3-29,0,,31.66666667,21.66666667,26.66666667,0,,43,3,29,0,,,89,71,80,0,,,,,,,,,,,,
10001,1943-3-30,3.048,,34.44444444,21.66666667,27.77777778,0,,43,3,30,0.12,,,94,71,82,0,,,,,,,,,,,,
10001,1943-3-31,0,,31.66666667,21.66666667,26.66666667,0,,43,3,31,0,,,89,71,80,0,,,,,,,,,,,,
10001,1943-4-1,0,,30.55555556,21.66666667,26.11111111,0,,43,4,1,0,,,87,71,79,0,,,,,,,,,,,,
10001,1943-4-2,0.762,,30,21.66666667,26.11111111,0,,43,4,2,0.03,,,86,71,79,0,,,,,,,,,,,,
10001,1943-4-3,T,,31.11111111,22.22222222,26.66666667,0,,43,4,3,T,,,88,72,80,0,,,,,,,,,,,,
10001,1943-4-4,0,,31.66666667,22.22222222,26.66666667,0,,43,4,4,0,,,89,72,80,0,,,,,,,,,,,,
10001,1943-4-5,0,,32.22222222,22.22222222,27.22222222,0,,43,4,5,0,,,90,72,81,0,,,,,,,,,,,,
10001,1943-4-6,T,,30.55555556,21.11111111,26.11111111,0,,43,4,6,T,,,87,70,79,0,,,,,,,,,,,,
10001,1943-4-7,8.382,,27.77777778,22.22222222,25,0,,43,4,7,0.33,,,82,72,77,0,,,,,,,,,,,,
10001,1943-4-8,0,,31.11111111,20.55555556,26.11111111,0,,43,4,8,0,,,88,69,79,0,,,,,,,,,,,,
10001,1943-4-9,0,,31.11111111,22.77777778,26.66666667,0,,43,4,9,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-4-10,0,,31.11111111,23.33333333,27.22222222,0,,43,4,10,0,,,88,74,81,0,,,,,,,,,,,,
10001,1943-4-11,0,,32.22222222,23.88888889,27.77777778,0,,43,4,11,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-4-12,10.16,,32.22222222,22.22222222,27.22222222,0,,43,4,12,0.4,,,90,72,81,0,,,,,,,,,,,,
10001,1943-4-13,T,,31.11111111,24.44444444,27.77777778,0,,43,4,13,T,,,88,76,82,0,,,,,,,,,,,,
10001,1943-4-14,27.178,,31.11111111,23.33333333,27.22222222,0,,43,4,14,1.07,,,88,74,81,0,,,,,,,,,,,,
10001,1943-4-15,30.48,,30,21.66666667,25.55555556,0,,43,4,15,1.2,,,86,71,78,0,,,,,,,,,,,,
10001,1943-4-16,0,,31.66666667,23.33333333,27.22222222,0,,43,4,16,0,,,89,74,81,0,,,,,,,,,,,,
10001,1943-4-17,0,,30.55555556,23.88888889,27.22222222,0,,43,4,17,0,,,87,75,81,0,,,,,,,,,,,,
10001,1943-4-18,T,,31.11111111,23.88888889,27.22222222,0,,43,4,18,T,,,88,75,81,0,,,,,,,,,,,,
10001,1943-4-19,0,,31.66666667,23.88888889,27.77777778,0,,43,4,19,0,,,89,75,82,0,,,,,,,,,,,,
10001,1943-4-20,0,,31.66666667,22.77777778,27.22222222,0,,43,4,20,0,,,89,73,81,0,,,,,,,,,,,,
10001,1943-4-21,T,,31.11111111,23.33333333,27.22222222,0,,43,4,21,T,,,88,74,81,0,,,,,,,,,,,,
10001,1943-4-22,0,,31.11111111,23.33333333,27.22222222,0,,43,4,22,0,,,88,74,81,0,,,,,,,,,,,,
10001,1943-4-23,0,,31.66666667,25.55555556,28.33333333,0,,43,4,23,0,,,89,78,83,0,,,,,,,,,,,,
10001,1943-4-24,0,,32.77777778,22.77777778,27.77777778,0,,43,4,24,0,,,91,73,82,0,,,,,,,,,,,,
10001,1943-4-25,0,,31.66666667,24.44444444,27.77777778,0,,43,4,25,0,,,89,76,82,0,,,,,,,,,,,,
10001,1943-4-26,4.064,,30,22.77777778,26.11111111,0,,43,4,26,0.16,,,86,73,79,0,,,,,,,,,,,,
10001,1943-4-27,0,,31.66666667,23.33333333,27.22222222,0,,43,4,27,0,,,89,74,81,0,,,,,,,,,,,,
10001,1943-4-28,0,,31.11111111,24.44444444,27.77777778,0,,43,4,28,0,,,88,76,82,0,,,,,,,,,,,,
10001,1943-4-29,0,,31.11111111,24.44444444,27.77777778,0,,43,4,29,0,,,88,76,82,0,,,,,,,,,,,,
10001,1943-4-30,0,,32.22222222,23.88888889,27.77777778,0,,43,4,30,0,,,90,75,82,0,,,,,,,,,,,,
10001,1943-5-1,3.556,,30,20,25,0,,43,5,1,0.14,,,86,68,77,0,,,,,,,,,,,,
10001,1943-5-2,45.212,,30,21.11111111,25.55555556,0,,43,5,2,1.78,,,86,70,78,0,,,,,,,,,,,,
10001,1943-5-3,0,,30,22.22222222,26.11111111,0,,43,5,3,0,,,86,72,79,0,,,,,,,,,,,,
10001,1943-5-4,0,,31.66666667,20.55555556,26.11111111,0,,43,5,4,0,,,89,69,79,0,,,,,,,,,,,,
10001,1943-5-5,0.254,,31.66666667,22.22222222,26.66666667,0,,43,5,5,0.01,,,89,72,80,0,,,,,,,,,,,,
10001,1943-5-6,0,,31.66666667,22.77777778,27.22222222,0,,43,5,6,0,,,89,73,81,0,,,,,,,,,,,,
10001,1943-5-7,0,,31.66666667,23.33333333,27.22222222,0,,43,5,7,0,,,89,74,81,0,,,,,,,,,,,,
10001,1943-5-8,0,,32.22222222,23.33333333,27.77777778,0,,43,5,8,0,,,90,74,82,0,,,,,,,,,,,,
10001,1943-5-9,0,,32.22222222,24.44444444,28.33333333,0,,43,5,9,0,,,90,76,83,0,,,,,,,,,,,,
10001,1943-5-10,0,,30.55555556,22.22222222,26.11111111,0,,43,5,10,0,,,87,72,79,0,,,,,,,,,,,,
10001,1943-5-11,0,,30,22.77777778,26.11111111,0,,43,5,11,0,,,86,73,79,0,,,,,,,,,,,,
10001,1943-5-12,10.668,,31.11111111,22.77777778,26.66666667,0,,43,5,12,0.42,,,88,73,80,0,,,,,,,,,,,,
10001,1943-5-13,T,,30,22.77777778,26.11111111,0,,43,5,13,T,,,86,73,79,0,,,,,,,,,,,,
10001,1943-5-14,0,,32.77777778,22.22222222,24.44444444,0,,43,5,14,0,,,91,72,76,0,,,,,,,,,,,,
10001,1943-5-15,0.508,,32.77777778,22.22222222,27.22222222,0,,43,5,15,0.02,,,91,72,81,0,,,,,,,,,,,,
10001,1943-5-16,T,,30,21.66666667,25.55555556,0,,43,5,16,T,,,86,71,78,0,,,,,,,,,,,,
10001,1943-5-17,T,,33.33333333,22.77777778,27.77777778,0,,43,5,17,T,,,92,73,82,0,,,,,,,,,,,,
10001,1943-5-18,T,,31.66666667,23.33333333,27.22222222,0,,43,5,18,T,,,89,74,81,0,,,,,,,,,,,,
10001,1943-5-19,T,,29.44444444,22.22222222,25.55555556,0,,43,5,19,T,,,85,72,78,0,,,,,,,,,,,,
10001,1943-5-20,0,,30.55555556,23.33333333,26.66666667,0,,43,5,20,0,,,87,74,80,0,,,,,,,,,,,,
10001,1943-5-21,0,,31.11111111,22.77777778,26.66666667,0,,43,5,21,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-5-22,2.794,,30.55555556,20.55555556,25.55555556,0,,43,5,22,0.11,,,87,69,78,0,,,,,,,,,,,,
10001,1943-5-23,15.494,,28.88888889,22.77777778,25.55555556,0,,43,5,23,0.61,,,84,73,78,0,,,,,,,,,,,,
10001,1943-5-24,57.658,,27.77777778,22.22222222,25,0,,43,5,24,2.27,,,82,72,77,0,,,,,,,,,,,,
10001,1943-5-25,0.254,,28.88888889,22.22222222,25.55555556,0,,43,5,25,0.01,,,84,72,78,0,,,,,,,,,,,,
10001,1943-5-26,0,,30,21.66666667,25.55555556,0,,43,5,26,0,,,86,71,78,0,,,,,,,,,,,,
10001,1943-5-27,0,,28.88888889,22.22222222,25.55555556,0,,43,5,27,0,,,84,72,78,0,,,,,,,,,,,,
10001,1943-5-28,0.254,,29.44444444,22.77777778,26.11111111,0,,43,5,28,0.01,,,85,73,79,0,,,,,,,,,,,,
10001,1943-5-29,58.166,,26.66666667,21.11111111,23.88888889,0,,43,5,29,2.29,,,80,70,75,0,,,,,,,,,,,,
10001,1943-5-30,T,,30,20,25,0,,43,5,30,T,,,86,68,77,0,,,,,,,,,,,,
10001,1943-5-31,0.762,,29.44444444,22.22222222,25.55555556,0,,43,5,31,0.03,,,85,72,78,0,,,,,,,,,,,,
10001,1943-6-1,0,,30.55555556,22.77777778,26.66666667,0,,43,6,1,0,,,87,73,80,0,,,,,,,,,,,,
10001,1943-6-2,0,,31.11111111,22.77777778,26.66666667,0,,43,6,2,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-6-3,0,,31.11111111,22.77777778,26.66666667,0,,43,6,3,0,,,88,73,80,0,,,,,,,,,,,,
10001,1943-6-4,11.43,,25,20,22.77777778,0,,43,6,4,0.45,,,77,68,73,0,,,,,,,,,,,,
10001,1943-6-5,0,,30.55555556,20.55555556,25.55555556,0,,43,6,5,0,,,87,69,78,0,,,,,,,,,,,,
10001,1943-6-6,T,,29.44444444,22.77777778,23.33333333,0,,43,6,6,T,,,85,73,74,0,,,,,,,,,,,,
10001,1943-6-7,T,,31.11111111,22.77777778,27.22222222,0,,43,6,7,T,,,88,73,81,0,,,,,,,,,,,,
10001,1943-6-8,31.242,,28.88888889,22.77777778,26.11111111,0,,43,6,8,1.23,,,84,73,79,0,,,,,,,,,,,,
10001,1943-6-9,17.78,,27.22222222,23.88888889,25.55555556,0,,43,6,9,0.7,,,81,75,78,0,,,,,,,,,,,,
10001,1943-6-10,26.924,,27.77777778,21.66666667,25,0,,43,6,10,1.06,,,82,71,77,0,,,,,,,,,,,,
10001,1943-6-11,1.016,,29.44444444,21.66666667,25.55555556,0,,43,6,11,0.04,,,85,71,78,0,,,,,,,,,,,,
10001,1943-6-12,0,,30.55555556,21.11111111,26.11111111,0,,43,6,12,0,,,87,70,79,0,,,,,,,,,,,,
10001,1943-6-13,T,,30,22.77777778,26.66666667,0,,43,6,13,T,,,86,73,80,0,,,,,,,,,,,,
10001,1943-6-14,2.54,,28.88888889,22.22222222,25.55555556,0,,43,6,14,0.1,,,84,72,78,0,,,,,,,,,,,,
10001,1943-6-15,26.67,,27.22222222,21.66666667,24.44444444,0,,43,6,15,1.05,,,81,71,76,0,,,,,,,,,,,,
10001,1943-6-16,6.604,,25.55555556,21.66666667,23.88888889,0,,43,6,16,0.26,,,78,71,75,0,,,,,,,,,,,,
10001,1943-6-17,T,,28.33333333,20.55555556,24.44444444,0,,43,6,17,T,,,83,69,76,0,,,,,,,,,,,,
10001,1943-6-18,T,,30,21.66666667,26.11111111,0,,43,6,18,T,,,86,71,79,0,,,,,,,,,,,,
10001,1943-6-19,T,,30,22.22222222,26.11111111,0,,43,6,19,T,,,86,72,79,0,,,,,,,,,,,,
10001,1943-6-20,5.334,,28.33333333,21.11111111,24.44444444,0,,43,6,20,0.21,,,83,70,76,0,,,,,,,,,,,,
10001,1943-6-21,0.254,,27.77777778,21.66666667,24.44444444,0,,43,6,21,0.01,,,82,71,76,0,,,,,,,,,,,,
10001,1943-6-22,T,,27.77777778,22.77777778,25.55555556,0,,43,6,22,T,,,82,73,78,0,,,,,,,,,,,,
10001,1943-6-23,4.826,,27.77777778,21.11111111,24.44444444,0,,43,6,23,0.19,,,82,70,76,0,,,,,,,,,,,,
10001,1943-6-24,7.62,,27.77777778,21.11111111,24.44444444,0,,43,6,24,0.3,,,82,70,76,0,,,,,,,,,,,,
10001,1943-6-25,8.636,,28.33333333,21.11111111,24.44444444,0,,43,6,25,0.34,,,83,70,76,0,,,,,,,,,,,,
10001,1943-6-26,7.874,,24.44444444,22.77777778,23.33333333,0,,43,6,26,0.31,,,76,73,74,0,,,,,,,,,,,,
10001,1943-6-27,6.604,,26.66666667,21.11111111,23.88888889,0,,43,6,27,0.26,,,80,70,75,0,,,,,,,,,,,,
10001,1943-6-28,0,,28.33333333,21.11111111,24.44444444,0,,43,6,28,0,,,83,70,76,0,,,,,,,,,,,,
10001,1943-6-29,T,,28.33333333,22.22222222,25.55555556,0,,43,6,29,T,,,83,72,78,0,,,,,,,,,,,,
10001,1943-6-30,T,,26.66666667,22.22222222,24.44444444,0,,43,6,30,T,,,80,72,76,0,,,,,,,,,,,,
10001,1943-7-1,12.446,,26.66666667,21.66666667,24.44444444,0,,43,7,1,0.49,,,80,71,76,0,,,,,,,,,,,,
10001,1943-7-2,10.16,,25.55555556,21.66666667,23.33333333,0,,43,7,2,0.4,,,78,71,74,0,,,,,,,,,,,,
10001,1943-7-3,90.932,,23.88888889,21.11111111,22.22222222,0,,43,7,3,3.58,,,75,70,72,0,,,,,,,,,,,,
10001,1943-7-4,13.462,,26.11111111,20.55555556,23.33333333,0,,43,7,4,0.53,,,79,69,74,0,,,,,,,,,,,,
10001,1943-7-5,11.938,,24.44444444,21.11111111,22.77777778,0,,43,7,5,0.47,,,76,70,73,0,,,,,,,,,,,,
10001,1943-7-6,0,,28.33333333,26.66666667,27.77777778,0,,43,7,6,0,,,83,80,82,0,,,,,,,,,,,,
10001,1943-7-7,0.508,,26.66666667,22.22222222,24.44444444,0,,43,7,7,0.02,,,80,72,76,0,,,,,,,,,,,,
10001,1943-7-8,1.778,,27.22222222,22.77777778,25,0,,43,7,8,0.07,,,81,73,77,0,,,,,,,,,,,,
10001,1943-7-9,2.54,,26.66666667,21.11111111,24.44444444,0,,43,7,9,0.1,,,80,70,76,0,,,,,,,,,,,,
10001,1943-7-10,0,,26.66666667,20.55555556,23.88888889,0,,43,7,10,0,,,80,69,75,0,,,,,,,,,,,,
10001,1943-7-11,T,,26.11111111,20.55555556,23.33333333,0,,43,7,11,T,,,79,69,74,0,,,,,,,,,,,,
10001,1943-7-12,0,,25.55555556,20.55555556,23.33333333,0,,43,7,12,0,,,78,69,74,0,,,,,,,,,,,,
10001,1943-7-13,0,,27.77777778,22.77777778,25.55555556,0,,43,7,13,0,,,82,73,78,0,,,,,,,,,,,,
10001,1943-7-14,0,,27.22222222,21.11111111,24.44444444,0,,43,7,14,0,,,81,70,76,0,,,,,,,,,,,,
10001,1943-7-15,0.254,,26.11111111,20.55555556,23.33333333,0,,43,7,15,0.01,,,79,69,74,0,,,,,,,,,,,,
10001,1943-7-16,0,,28.33333333,21.11111111,24.44444444,0,,43,7,16,0,,,83,70,76,0,,,,,,,,,,,,
10001,1943-7-17,T,,27.22222222,20.55555556,23.88888889,0,,43,7,17,T,,,81,69,75,0,,,,,,,,,,,,
10001,1943-7-18,5.842,,26.11111111,21.11111111,23.33333333,0,,43,7,18,0.23,,,79,70,74,0,,,,,,,,,,,,
10001,1943-7-19,0,,26.11111111,20.55555556,23.33333333,0,,43,7,19,0,,,79,69,74,0,,,,,,,,,,,,
10001,1943-7-20,0,,27.22222222,21.11111111,24.44444444,0,,43,7,20,0,,,81,70,76,0,,,,,,,,,,,,
10001,1943-7-21,T,,26.11111111,21.11111111,23.88888889,0,,43,7,21,T,,,79,70,75,0,,,,,,,,,,,,
10001,1943-7-22,0.254,,25.55555556,21.11111111,23.33333333,0,,43,7,22,0.01,,,78,70,74,0,,,,,,,,,,,,
10001,1943-7-23,0,,26.66666667,20.55555556,23.88888889,0,,43,7,23,0,,,80,69,75,0,,,,,,,,,,,,
10001,1943-7-24,0,,27.22222222,21.11111111,24.44444444,0,,43,7,24,0,,,81,70,76,0,,,,,,,,,,,,
10001,1943-7-25,0,,26.11111111,20,23.33333333,0,,43,7,25,0,,,79,68,74,0,,,,,,,,,,,,
10001,1943-7-26,T,,25,21.11111111,22.77777778,0,,43,7,26,T,,,77,70,73,0,,,,,,,,,,,,
10001,1943-7-27,0,,23.88888889,21.11111111,22.22222222,0,,43,7,27,0,,,75,70,72,0,,,,,,,,,,,,
10001,1943-7-28,T,,25.55555556,21.66666667,23.33333333,0,,43,7,28,T,,,78,71,74,0,,,,,,,,,,,,
10001,1943-7-29,T,,26.11111111,20.55555556,23.33333333,0,,43,7,29,T,,,79,69,74,0,,,,,,,,,,,,
10001,1943-7-30,0,,26.11111111,20,22.77777778,0,,43,7,30,0,,,79,68,73,0,,,,,,,,,,,,
10001,1943-7-31,0.254,,23.33333333,21.11111111,22.22222222,0,,43,7,31,0.01,,,74,70,72,0,,,,,,,,,,,,
10001,1943-8-1,T,,26.11111111,21.11111111,23.88888889,0,1,43,8,1,T,,,79,70,75,0,,,,,,,1,,,,,
10001,1943-8-2,0,,25.55555556,18.88888889,22.22222222,0,,43,8,2,0,,,78,66,72,0,,,,,,,,,,,,
10001,1943-8-3,0,,24.44444444,20,22.22222222,0,,43,8,3,0,,,76,68,72,0,,,,,,,,,,,,
10001,1943-8-4,0,,25,21.66666667,22.77777778,0,,43,8,4,0,,,77,71,73,0,,,,,,,,,,,,
10001,1943-8-5,0,,26.66666667,20.55555556,23.33333333,0,,43,8,5,0,,,80,69,74,0,,,,,,,,,,,,
10001,1943-8-6,0,,26.66666667,19.44444444,23.33333333,0,,43,8,6,0,,,80,67,74,0,,,,,,,,,,,,
10001,1943-8-7,0,,26.66666667,19.44444444,23.33333333,0,,43,8,7,0,,,80,67,74,0,,,,,,,,,,,,
10001,1943-8-8,0.254,,24.44444444,21.11111111,22.77777778,0,1,43,8,8,0.01,,,76,70,73,0,,,,,,,1,,,,,
10001,1943-8-9,T,,26.66666667,21.66666667,24.44444444,0,1,43,8,9,T,,,80,71,76,0,,,,,,,1,,,,,
10001,1943-8-10,T,,27.22222222,21.66666667,24.44444444,0,1,43,8,10,T,,,81,71,76,0,,,,,,,1,,,,,
10001,1943-8-11,0,,25.55555556,19.44444444,22.77777778,0,,43,8,11,0,,,78,67,73,0,,,,,,,,,,,,
10001,1943-8-12,T,,27.22222222,20,23.88888889,0,1,43,8,12,T,,,81,68,75,0,,,,,,,1,,,,,
10001,1943-8-13,0,,21.11111111,20.55555556,20.55555556,0,,43,8,13,0,,,70,69,69,0,,,,,,,,,,,,
10001,1943-8-14,T,,25.55555556,20,22.77777778,0,1,43,8,14,T,,,78,68,73,0,,,,,,,1,,,,,
10001,1943-8-15,0,,26.11111111,20.55555556,23.33333333,0,,43,8,15,0,,,79,69,74,0,,,,,,,,,,,,
10001,1943-8-16,0,,28.33333333,21.66666667,25,0,,43,8,16,0,,,83,71,77,0,,,,,,,,,,,,
10001,1943-8-17,0,,27.77777778,20.55555556,24.44444444,0,,43,8,17,0,,,82,69,76,0,,,,,,,,,,,,
10001,1943-8-18,0,,29.44444444,18.88888889,24.44444444,0,,43,8,18,0,,,85,66,76,0,,,,,,,,,,,,
10001,1943-8-19,0,,27.77777778,20.55555556,24.44444444,0,,43,8,19,0,,,82,69,76,0,,,,,,,,,,,,
10001,1943-8-20,0,,27.77777778,18.88888889,23.33333333,0,,43,8,20,0,,,82,66,74,0,,,,,,,,,,,,
10001,1943-8-21,0,,26.66666667,21.11111111,23.88888889,0,,43,8,21,0,,,80,70,75,0,,,,,,,,,,,,
10001,1943-8-22,0,,26.66666667,20.55555556,23.88888889,0,,43,8,22,0,,,80,69,75,0,,,,,,,,,,,,
10001,1943-8-23,T,,27.22222222,21.11111111,24.44444444,0,1,43,8,23,T,,,81,70,76,0,,,,,,,1,,,,,
10001,1943-8-24,T,,28.33333333,21.11111111,25,0,1,43,8,24,T,,,83,70,77,0,,,,,,,1,,,,,
10001,1943-8-25,1.778,,24.44444444,21.11111111,22.77777778,0,1,43,8,25,0.07,,,76,70,73,0,,,,,,,1,,,,,
10001,1943-8-26,2.54,,25,21.66666667,23.33333333,0,1,43,8,26,0.1,,,77,71,74,0,,,,,,,1,,,,,
10001,1943-8-27,0.508,,25.55555556,20,22.77777778,0,1,43,8,27,0.02,,,78,68,73,0,,,,,,,1,,,,,
10001,1943-8-28,T,,27.77777778,20.55555556,24.44444444,0,1,43,8,28,T,,,82,69,76,0,,,,,,,1,,,,,
10001,1943-8-29,T,,26.11111111,21.11111111,23.88888889,0,,43,8,29,T,,,79,70,75,0,,,,,,,,,,,,
10001,1943-8-30,0,,26.11111111,20.55555556,23.33333333,0,,43,8,30,0,,,79,69,74,0,,,,,,,,,,,,
10001,1943-8-31,1.016,,26.66666667,20.55555556,23.88888889,0,1,43,8,31,0.04,,,80,69,75,0,,,,,,,1,,,,,
10001,1943-9-1,0.762,,26.66666667,20,23.33333333,0,1,43,9,1,0.03,,,80,68,74,0,,,,,,,1,,,,,
10001,1943-9-2,T,,25,20,22.77777778,0,1,43,9,2,T,,,77,68,73,0,,,,,,,1,,,,,
